dataset_idx,dataset_name,dataset_tipo,n_samples,n_features,k,metrica,p,algoritmo,eps,run,radius,silhouette,ari,tempo
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,1,8.540065978236328,0.5725451725759187,nan,0.0008388000001104956
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,1,12.622217975044245,0.6356662314546032,nan,0.0008617999999387393
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,1,nan,0.43765563577824573,nan,0.09689120600000933
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,2,7.881572859321013,0.3457966645294806,nan,5.810000016026606e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,2,8.034415058582018,0.5045176407049572,nan,0.001315099999828817
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,2,8.540065978236328,0.5725451725759187,nan,0.0019207999998798186
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,2,8.540065978236328,0.5725451725759187,nan,0.0009606999999505206
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,2,8.540065978236328,0.5725451725759187,nan,0.000856600000133767
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,2,12.622217975044245,0.6356662314546032,nan,0.0010048999999980879
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,2,nan,0.43801031856012,nan,0.09832210700005817
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,3,7.881572859321013,0.3457966645294806,nan,5.6699999959164415e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,3,8.034415058582018,0.5045176407049572,nan,0.002134700000169687
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,3,8.540065978236328,0.5725451725759187,nan,0.0009950000001026638
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,3,8.540065978236328,0.5725451725759187,nan,0.004901299999801267
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,3,8.540065978236328,0.5725451725759187,nan,0.003692699999874094
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,3,12.622217975044245,0.6356662314546032,nan,0.0007903000000624161
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,3,nan,0.43801031856012,nan,0.0908847059999971
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,4,7.881572859321013,0.3457966645294806,nan,5.6699999959164415e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,4,8.034415058582018,0.5045176407049572,nan,0.0011333999998441868
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,4,8.540065978236328,0.5725451725759187,nan,0.0011411000000407512
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,4,8.540065978236328,0.5725451725759187,nan,0.0008815000001050066
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,4,8.540065978236328,0.5725451725759187,nan,0.0007875999999669148
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,4,12.622217975044245,0.6356662314546032,nan,0.0006705999999212509
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,4,nan,0.4379249151935764,nan,0.09579590699991059
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,5,7.881572859321013,0.3457966645294806,nan,5.639999994855316e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,5,8.034415058582018,0.5045176407049572,nan,0.001188500000125714
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,5,8.540065978236328,0.5725451725759187,nan,0.0010608999998567015
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,5,8.540065978236328,0.5725451725759187,nan,0.0008540999999695487
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,5,8.540065978236328,0.5725451725759187,nan,0.0007911000000149215
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,5,12.622217975044245,0.6356662314546032,nan,0.0007558999998309446
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,5,nan,0.4379249151935764,nan,0.0943430070001341
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,6,7.881572859321013,0.3457966645294806,nan,5.639999994855316e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,6,8.034415058582018,0.5045176407049572,nan,0.0018328010000914219
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,6,8.540065978236328,0.5725451725759187,nan,0.0009843000000273605
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,6,8.540065978236328,0.5725451725759187,nan,0.000969201000089015
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,6,8.540065978236328,0.5725451725759187,nan,0.0008226999998441897
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,6,12.622217975044245,0.6356662314546032,nan,0.0007209000000329979
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,6,nan,0.43862071747934533,nan,0.09253440599991336
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,7,7.881572859321013,0.3457966645294806,nan,5.9199999896009103e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,7,8.034415058582018,0.5045176407049572,nan,0.0012411999998676038
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,7,8.540065978236328,0.5725451725759187,nan,0.0009849999999005377
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,7,8.540065978236328,0.5725451725759187,nan,0.0011177999999745225
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,7,8.540065978236328,0.5725451725759187,nan,0.0007971009999891976
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,7,12.622217975044245,0.6356662314546032,nan,0.0007352000000082626
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,7,nan,0.4379249151935764,nan,0.0930021060000854
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,8,7.881572859321013,0.3457966645294806,nan,5.8399999943503644e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,8,8.034415058582018,0.5045176407049572,nan,0.0011561000001165667
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,8,8.540065978236328,0.5725451725759187,nan,0.0009975000000395084
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,8,8.540065978236328,0.5725451725759187,nan,0.000999300000103176
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,8,8.540065978236328,0.5725451725759187,nan,0.0008207999999285676
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,8,12.622217975044245,0.6356662314546032,nan,0.000662400000010166
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,8,nan,0.43862071747934533,nan,0.09710620600003494
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,9,7.881572859321013,0.3457966645294806,nan,5.639999994855316e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,9,8.034415058582018,0.5045176407049572,nan,0.0012034000001222012
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,9,8.540065978236328,0.5725451725759187,nan,0.0010138000000097236
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,9,8.540065978236328,0.5725451725759187,nan,0.0009522999998807791
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,9,8.540065978236328,0.5725451725759187,nan,0.0007871000000250206
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,9,12.622217975044245,0.6356662314546032,nan,0.0008722000000034313
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,9,nan,0.43801031856012,nan,0.09962930699998651
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,10,7.881572859321013,0.3457966645294806,nan,5.7399999832341564e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,10,8.034415058582018,0.5045176407049572,nan,0.0012501999999585678
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,10,8.540065978236328,0.5725451725759187,nan,0.0011342999998760206
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,10,8.540065978236328,0.5725451725759187,nan,0.002259200000025885
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,10,8.540065978236328,0.5725451725759187,nan,0.0009207000000515109
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,10,12.622217975044245,0.6356662314546032,nan,0.0007543000001533073
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,10,nan,0.43862071747934533,nan,0.101898705999929
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,11,7.881572859321013,0.3457966645294806,nan,5.82000000122207e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,11,8.034415058582018,0.5045176407049572,nan,0.004877100999920003
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,11,8.540065978236328,0.5725451725759187,nan,0.0010208999999576918
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,11,8.540065978236328,0.5725451725759187,nan,0.000934599999936836
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,11,8.540065978236328,0.5725451725759187,nan,0.0008496000000377535
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,11,12.622217975044245,0.6356662314546032,nan,0.000685699999849021
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,11,nan,0.43862071747934533,nan,0.10263170700000046
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,12,7.881572859321013,0.3457966645294806,nan,6.669999993391684e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,12,8.034415058582018,0.5045176407049572,nan,0.0012051000001065404
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,12,8.540065978236328,0.5725451725759187,nan,0.0011108999999578373
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,12,8.540065978236328,0.5725451725759187,nan,0.001066401000116457
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,12,8.540065978236328,0.5725451725759187,nan,0.0008722000000034313
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,12,12.622217975044245,0.6356662314546032,nan,0.0006837000000814442
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,12,nan,0.43862071747934533,nan,0.11398030700001982
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,13,7.881572859321013,0.3457966645294806,nan,5.8700000181488576e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,13,8.034415058582018,0.5045176407049572,nan,0.001199799999994866
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,13,8.540065978236328,0.5725451725759187,nan,0.0010417000000870758
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,13,8.540065978236328,0.5725451725759187,nan,0.000982499999963693
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,13,8.540065978236328,0.5725451725759187,nan,0.000764800000069954
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,13,12.622217975044245,0.6356662314546032,nan,0.0006598999998459476
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,13,nan,0.43862071747934533,nan,0.10476710700004332
2,blobs,blobs,800,2,5,minkowski,1,gonzalez,,14,7.881572859321013,0.3457966645294806,nan,6.480000001829467e-05
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.01,14,8.034415058582018,0.5045176407049572,nan,0.0015539999999418797
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.05,14,8.540065978236328,0.5725451725759187,nan,0.001126399999975547
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.1,14,8.540065978236328,0.5725451725759187,nan,0.004344199999877674
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.15,14,8.540065978236328,0.5725451725759187,nan,0.0008213000000978354
2,blobs,blobs,800,2,5,minkowski,1,intervalo,0.25,14,12.622217975044245,0.6356662314546032,nan,0.000754200000073979
2,blobs,blobs,800,2,5,minkowski,1,kmeans,,14,nan,0.43862071747934533,nan,0.09827370600009999
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,0,2.2163276837779144,0.12882553475020575,nan,0.00010769999994408863
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,0,2.0238158127608075,0.22049145391885708,nan,0.0015358000000560423
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,0,2.0238158127608075,0.22049145391885708,nan,0.0032687000000350963
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,0,2.2163276837779144,0.2635527137599378,nan,0.002142900999842823
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,0,2.9317389864015246,0.3393045309013219,nan,0.0009191999999984546
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,0,2.9317389864015246,0.3393045309013219,nan,0.0007367000000613189
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,0,nan,0.43862071747934533,nan,0.11441140700003416
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,1,2.2163276837779144,0.12882553475020575,nan,5.899999996472616e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,1,2.0238158127608075,0.22049145391885708,nan,0.001363699999956225
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,1,2.0238158127608075,0.22049145391885708,nan,0.0011830999999347114
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,1,2.2163276837779144,0.2635527137599378,nan,0.0010361999998167448
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,1,2.9317389864015246,0.3393045309013219,nan,0.0008792999999513995
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,1,2.9317389864015246,0.3393045309013219,nan,0.0007707999998274317
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,1,nan,0.43765563577824573,nan,0.09797460699996918
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,2,2.2163276837779144,0.12882553475020575,nan,5.970000006527698e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,2,2.0238158127608075,0.22049145391885708,nan,0.0012958009999692877
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,2,2.0238158127608075,0.22049145391885708,nan,0.0012655999998969492
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,2,2.2163276837779144,0.2635527137599378,nan,0.0009531000000606582
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,2,2.9317389864015246,0.3393045309013219,nan,0.0009760000000369473
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,2,2.9317389864015246,0.3393045309013219,nan,0.0007170999999743799
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,2,nan,0.43801031856012,nan,0.10180270700016081
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,3,2.2163276837779144,0.12882553475020575,nan,6.099999995967664e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,3,2.0238158127608075,0.22049145391885708,nan,0.0012816999999358814
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,3,2.0238158127608075,0.22049145391885708,nan,0.001014799999893512
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,3,2.2163276837779144,0.2635527137599378,nan,0.0010182999999415188
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,3,2.9317389864015246,0.3393045309013219,nan,0.0008866000000580243
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,3,2.9317389864015246,0.3393045309013219,nan,0.0007026000000678323
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,3,nan,0.43801031856012,nan,0.09676680600000509
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,4,2.2163276837779144,0.12882553475020575,nan,5.9299999975337414e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,4,2.0238158127608075,0.22049145391885708,nan,0.0012466000000586064
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,4,2.0238158127608075,0.22049145391885708,nan,0.0027808009999716887
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,4,2.2163276837779144,0.2635527137599378,nan,0.0009696999998141109
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,4,2.9317389864015246,0.3393045309013219,nan,0.0008714000000509259
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,4,2.9317389864015246,0.3393045309013219,nan,0.0008267000000614644
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,4,nan,0.4379249151935764,nan,0.10149580699999206
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,5,2.2163276837779144,0.12882553475020575,nan,6.919999987076153e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,5,2.0238158127608075,0.22049145391885708,nan,0.001292199999852528
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,5,2.0238158127608075,0.22049145391885708,nan,0.0010710000001381559
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,5,2.2163276837779144,0.2635527137599378,nan,0.0009907000001021515
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,5,2.9317389864015246,0.3393045309013219,nan,0.000910701000066183
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,5,2.9317389864015246,0.3393045309013219,nan,0.0009201000000302884
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,5,nan,0.4379249151935764,nan,0.1025174070000503
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,6,2.2163276837779144,0.12882553475020575,nan,7.52999999349413e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,6,2.0238158127608075,0.22049145391885708,nan,0.001289599999836355
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,6,2.0238158127608075,0.22049145391885708,nan,0.001431700000011915
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,6,2.2163276837779144,0.2635527137599378,nan,0.002605600000151753
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,6,2.9317389864015246,0.3393045309013219,nan,0.0009255019999727665
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,6,2.9317389864015246,0.3393045309013219,nan,0.0007266009999966627
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,6,nan,0.43862071747934533,nan,0.08915581099995507
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,7,2.2163276837779144,0.12882553475020575,nan,5.980000014460529e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,7,2.0238158127608075,0.22049145391885708,nan,0.001233302999935404
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,7,2.0238158127608075,0.22049145391885708,nan,0.0011398029998872516
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,7,2.2163276837779144,0.2635527137599378,nan,0.0009046019999914279
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,7,2.9317389864015246,0.3393045309013219,nan,0.0008839019999413722
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,7,2.9317389864015246,0.3393045309013219,nan,0.0009137020001617202
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,7,nan,0.4379249151935764,nan,0.09650512799998978
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,8,2.2163276837779144,0.12882553475020575,nan,5.699999996977567e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,8,2.0238158127608075,0.22049145391885708,nan,0.0012894029998733458
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,8,2.0238158127608075,0.22049145391885708,nan,0.00106260199981989
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,8,2.2163276837779144,0.2635527137599378,nan,0.0009082019998913893
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,8,2.9317389864015246,0.3393045309013219,nan,0.0008707020001565979
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,8,2.9317389864015246,0.3393045309013219,nan,0.0007337009999446309
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,8,nan,0.43862071747934533,nan,0.08610010300003523
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,9,2.2163276837779144,0.12882553475020575,nan,6.159999998089916e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,9,2.0238158127608075,0.22049145391885708,nan,0.0012559029999010818
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,9,2.0238158127608075,0.22049145391885708,nan,0.0011091020001003926
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,9,2.2163276837779144,0.2635527137599378,nan,0.0009605029999875114
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,9,2.9317389864015246,0.3393045309013219,nan,0.0008596019999913551
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,9,2.9317389864015246,0.3393045309013219,nan,0.000725402000171016
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,9,nan,0.43801031856012,nan,0.08678260499982571
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,10,2.2163276837779144,0.12882553475020575,nan,5.670000018653809e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,10,2.0238158127608075,0.22049145391885708,nan,0.0012722030000986706
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,10,2.0238158127608075,0.22049145391885708,nan,0.001058401999898706
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,10,2.2163276837779144,0.2635527137599378,nan,0.0009482020000177727
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,10,2.9317389864015246,0.3393045309013219,nan,0.0008026020000215794
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,10,2.9317389864015246,0.3393045309013219,nan,0.0007333020000714896
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,10,nan,0.43862071747934533,nan,0.09458752400018966
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,11,2.2163276837779144,0.12882553475020575,nan,6.260000009206124e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,11,2.0238158127608075,0.22049145391885708,nan,0.0012517029999798979
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,11,2.0238158127608075,0.22049145391885708,nan,0.001134702999934234
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,11,2.2163276837779144,0.2635527137599378,nan,0.0009963019999759126
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,11,2.9317389864015246,0.3393045309013219,nan,0.0008408020000842953
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,11,2.9317389864015246,0.3393045309013219,nan,0.000740702000030069
2,blobs,blobs,800,2,5,mahalanobis,,kmeans,,11,nan,0.43862071747934533,nan,0.10108103900006427
2,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,12,2.2163276837779144,0.12882553475020575,nan,5.810099992231699e-05
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,12,2.0238158127608075,0.22049145391885708,nan,0.001335002999894641
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,12,2.0238158127608075,0.22049145391885708,nan,0.0011584029998630285
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,12,2.2163276837779144,0.2635527137599378,nan,0.0009298019999732787
2,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,12,2.9317389864015246,0.3393045309013219,nan,0.0008068019999427634
